FID	BIRD_ID	YEAR	MONTH	DATE_	TIME	TYPE	LON	LAT	QUALITY	DEP	SST	CHLA	dist_col	STAGE	ID	timestamp
3648	PF0144	2009	4	11/04/2009	9:08:53 AM	UNKNOWN	-47.39	-32.37	0	-3547	22.67269	0.106231	7893.349643	NOT_BREEDING	15	2009-04-11 09:08:53
3649	PF0144	2009	4	11/04/2009	9:12:51 PM	UNKNOWN	-46.87	-29.31	0	-1949	25.99025	0.074255	7568.588948	NOT_BREEDING	15	2009-04-11 21:12:51
3650	PF0144	2009	4	12/04/2009	9:04:45 AM	UNKNOWN	-46.36	-27.98	0	-2121	25.55359	0.072066	7414.489001	NOT_BREEDING	15	2009-04-12 09:04:45
3651	PF0144	2009	4	12/04/2009	9:08:16 PM	UNKNOWN	-44.68	-22.39	0	2448	-9999	-9999	6784.86109	NOT_BREEDING	15	2009-04-12 21:08:16
3652	PF0144	2009	4	13/04/2009	9:01:01 PM	UNKNOWN	-45.03	-29.73	0	-3584	24.43794	0.080606	7530.578766	NOT_BREEDING	15	2009-04-13 21:01:01
3653	PF0144	2009	4	14/04/2009	9:00:48 AM	UNKNOWN	-45.29	-30.3	0	-3466	23.71377	0.083584	7598.470501	NOT_BREEDING	15	2009-04-14 09:00:48
3654	PF0144	2009	4	14/04/2009	9:02:35 PM	UNKNOWN	-45.85	-31.87	0	-3751	22.8333	0.085771	7778.576432	NOT_BREEDING	15	2009-04-14 21:02:35
3655	PF0144	2009	4	15/04/2009	9:05:17 AM	UNKNOWN	-46.62	-30.3	0	-2500	24.1999	0.085222	7655.378718	NOT_BREEDING	15	2009-04-15 09:05:17
3656	PF0144	2009	4	16/04/2009	8:55:49 PM	UNKNOWN	-43.93	-27.49	0	-2914	24.59568	0.076313	7259.792391	NOT_BREEDING	15	2009-04-16 20:55:49
3657	PF0144	2009	4	17/04/2009	8:55:42 AM	UNKNOWN	-44.64	-26.18	0	-2235	26.19316	0.064775	7159.35976	NOT_BREEDING	15	2009-04-17 08:55:42
3658	PF0144	2009	4	17/04/2009	9:01:06 PM	UNKNOWN	-45.79	-28.02	0	-2702	25.42453	0.079781	7393.050195	NOT_BREEDING	15	2009-04-17 21:01:06
3659	PF0144	2009	4	18/04/2009	9:04:50 AM	UNKNOWN	-46.14	-28.38	0	-2516	25.56435	0.072546	7444.220396	NOT_BREEDING	15	2009-04-18 09:04:50
3660	PF0144	2009	4	18/04/2009	9:03:27 PM	UNKNOWN	-45.28	-24.09	0	-64	26.15659	0.55719	6980.862388	NOT_BREEDING	15	2009-04-18 21:03:27
3661	PF0144	2009	4	19/04/2009	8:57:59 AM	UNKNOWN	-43.98	-24.06	0	-137	25.65397	0.223682	6918.693428	NOT_BREEDING	15	2009-04-19 08:57:59
3662	PF0144	2009	4	19/04/2009	8:52:35 PM	UNKNOWN	-44.94	-32.22	0	-4015	22.27547	0.101836	7776.369089	NOT_BREEDING	15	2009-04-19 20:52:35
3663	PF0144	2009	4	20/04/2009	9:05:42 AM	UNKNOWN	-45.05	-32.47	0	-4125	22.34789	0.111595	7805.888816	NOT_BREEDING	15	2009-04-20 09:05:42
3664	PF0144	2009	4	20/04/2009	8:53:00 PM	UNKNOWN	-43.78	-28.12	0	-3516	24.91475	0.084572	7316.821387	NOT_BREEDING	15	2009-04-20 20:53:00
3665	PF0144	2009	4	21/04/2009	8:55:34 AM	UNKNOWN	-43.78	-25.54	0	-2115	26.71943	0.075196	7057.823371	NOT_BREEDING	15	2009-04-21 08:55:34
3666	PF0144	2009	4	21/04/2009	8:52:35 PM	UNKNOWN	-44.9	-29.36	0	-3667	24.45587	0.088012	7488.103374	NOT_BREEDING	15	2009-04-21 20:52:35
3667	PF0144	2009	4	22/04/2009	9:04:30 AM	UNKNOWN	-43.79	-31.5	0	-3669	22.35649	0.082828	7658.077956	NOT_BREEDING	15	2009-04-22 09:04:30
3668	PF0144	2009	4	22/04/2009	8:43:18 PM	UNKNOWN	-44.09	-35.76	0	-4883	19.34796	0.270832	8100.743152	NOT_BREEDING	15	2009-04-22 20:43:18
3669	PF0144	2009	4	23/04/2009	9:06:55 AM	UNKNOWN	-45.27	-33.81	0	-4293	21.47171	0.121124	7949.155858	NOT_BREEDING	15	2009-04-23 09:06:55
3670	PF0144	2009	4	23/04/2009	8:52:21 PM	UNKNOWN	-45.24	-30.45	0	-3457	23.57539	0.085143	7611.363986	NOT_BREEDING	15	2009-04-23 20:52:21
3671	PF0144	2009	4	24/04/2009	9:06:39 AM	UNKNOWN	-45.51	-29.32	0	-3389	24.89539	0.082143	7510.060585	NOT_BREEDING	15	2009-04-24 09:06:39
3672	PF0144	2009	4	24/04/2009	8:54:09 PM	UNKNOWN	-45.98	-30.02	0	-2979	24.33756	0.081388	7599.896911	NOT_BREEDING	15	2009-04-24 20:54:09
3673	PF0144	2009	4	25/04/2009	9:10:23 AM	UNKNOWN	-45.57	-30.35	0	-3480	23.62917	0.086609	7615.25837	NOT_BREEDING	15	2009-04-25 09:10:23
3674	PF0144	2009	4	25/04/2009	8:50:34 PM	UNKNOWN	-45.45	-31.24	0	-3553	23.0233	0.087767	7699.064624	NOT_BREEDING	15	2009-04-25 20:50:34
3675	PF0144	2009	4	26/04/2009	9:09:24 AM	UNKNOWN	-46.41	-29.27	0	-2356	25.44891	0.079202	7544.246133	NOT_BREEDING	15	2009-04-26 09:09:24
3676	PF0144	2009	4	26/04/2009	8:57:54 PM	UNKNOWN	-48.34	-31.97	0	-2981	23.03692	0.089222	7895.539434	NOT_BREEDING	15	2009-04-26 20:57:54
3677	PF0144	2009	4	27/04/2009	9:24:50 AM	UNKNOWN	-48.47	-33.22	0	-3106	22.66337	0.091762	8023.811401	NOT_BREEDING	15	2009-04-27 09:24:50
3678	PF0144	2009	4	27/04/2009	8:58:35 PM	UNKNOWN	-47.34	-30.12	0	-1413	25.39514	0.085733	7669.351692	NOT_BREEDING	15	2009-04-27 20:58:35
3679	PF0144	2009	4	28/04/2009	9:15:49 AM	UNKNOWN	-46.63	-29.02	0	-2081	25.4317	0.074734	7529.275888	NOT_BREEDING	15	2009-04-28 09:15:49
3680	PF0144	2009	4	28/04/2009	8:52:35 PM	UNKNOWN	-46.54	-30.7	0	-3233	23.7446	0.084743	7691.516984	NOT_BREEDING	15	2009-04-28 20:52:35
3681	PF0144	2009	4	29/04/2009	9:15:06 AM	UNKNOWN	-46.42	-30.1	0	-2491	24.08159	0.084466	7626.866395	NOT_BREEDING	15	2009-04-29 09:15:06
3682	PF0144	2009	4	29/04/2009	8:51:22 PM	UNKNOWN	-46.59	-30.88	0	-3299	23.55531	0.09196	7711.510312	NOT_BREEDING	15	2009-04-29 20:51:22
3683	PF0144	2009	4	30/04/2009	9:16:25 AM	UNKNOWN	-45.16	-31.88	0	-3758	22.70854	0.08665	7751.175488	NOT_BREEDING	15	2009-04-30 09:16:25
3684	PF0144	2009	4	30/04/2009	8:39:42 PM	UNKNOWN	-46.67	-38.38	0	-5181	19.83695	0.431393	8461.240006	NOT_BREEDING	15	2009-04-30 20:39:42
3685	PF0144	2009	5	01/05/2009	9:28:26 AM	UNKNOWN	-47.46	-38.3	0	-5195	17.72395	1.324865	8483.715164	NOT_BREEDING	15	2009-05-01 09:28:26
3686	PF0144	2009	5	01/05/2009	8:45:49 PM	UNKNOWN	-45.21	-31.82	0	-3674	21.31469	0.104933	7747.204128	NOT_BREEDING	15	2009-05-01 20:45:49
3687	PF0144	2009	5	02/05/2009	9:10:23 AM	UNKNOWN	-45.03	-29.21	0	-3642	22.49559	0.100649	7478.604997	NOT_BREEDING	15	2009-05-02 09:10:23
3688	PF0144	2009	5	02/05/2009	8:44:09 PM	UNKNOWN	-45.21	-30.1	0	-3445	21.99441	0.090869	7575.128883	NOT_BREEDING	15	2009-05-02 20:44:09
3689	PF0144	2009	5	03/05/2009	9:11:50 AM	UNKNOWN	-46.28	-28.69	0	-2454	23.36889	0.106117	7481.109865	NOT_BREEDING	15	2009-05-03 09:11:50
3690	PF0144	2009	5	03/05/2009	8:52:29 PM	UNKNOWN	-46.1	-25.86	0	-154	23.66645	0.18351	7193.468853	NOT_BREEDING	15	2009-05-03 20:52:29
3691	PF0144	2009	5	04/05/2009	9:10:23 AM	UNKNOWN	-46.12	-25.2	0	-97	24.01133	0.1598	7129.390462	NOT_BREEDING	15	2009-05-04 09:10:23
3692	PF0144	2009	5	04/05/2009	8:52:29 PM	UNKNOWN	-46.79	-26.73	0	-206	24.12174	0.152482	7310.984673	NOT_BREEDING	15	2009-05-04 20:52:29
3693	PF0144	2009	5	05/05/2009	9:15:42 AM	UNKNOWN	-45.7	-27.94	0	-2701	23.03979	0.102049	7381.138802	NOT_BREEDING	15	2009-05-05 09:15:42
3694	PF0144	2009	5	05/05/2009	8:43:37 PM	UNKNOWN	-46.96	-32.94	0	-3746	21.84885	0.154081	7931.422067	NOT_BREEDING	15	2009-05-05 20:43:37
3695	PF0144	2009	5	06/05/2009	9:25:46 AM	UNKNOWN	-45.91	-34.36	0	-4744	19.88212	0.131424	8029.707995	NOT_BREEDING	15	2009-05-06 09:25:46
3696	PF0144	2009	5	06/05/2009	8:35:03 PM	UNKNOWN	-44.71	-34.09	0	-4541	20.23345	0.144842	7955.393982	NOT_BREEDING	15	2009-05-06 20:35:03
3697	PF0144	2009	5	07/05/2009	9:16:08 AM	UNKNOWN	-46.28	-31.23	0	-3355	21.9184	0.104441	7732.954293	NOT_BREEDING	15	2009-05-07 09:16:08
3698	PF0144	2009	5	07/05/2009	8:47:29 PM	UNKNOWN	-46.14	-27.74	0	-2267	23.31082	0.099184	7380.898106	NOT_BREEDING	15	2009-05-07 20:47:29
3699	PF0144	2009	5	08/05/2009	9:14:59 AM	UNKNOWN	-44.49	-28.64	0	-3677	22.8462	0.102543	7398.747732	NOT_BREEDING	15	2009-05-08 09:14:59
3700	PF0144	2009	5	08/05/2009	8:34:09 PM	UNKNOWN	-46.08	-34.95	0	-4732	19.62974	0.167059	8095.472497	NOT_BREEDING	15	2009-05-08 20:34:09
3701	PF0144	2009	5	09/05/2009	9:27:44 AM	UNKNOWN	-47.19	-34.82	0	-4758	19.94665	0.129178	8127.393004	NOT_BREEDING	15	2009-05-09 09:27:44
3702	PF0144	2009	5	09/05/2009	8:42:57 PM	UNKNOWN	-45.66	-29.86	0	-3364	22.28479	0.098157	7570.260557	NOT_BREEDING	15	2009-05-09 20:42:57
3703	PF0144	2009	5	10/05/2009	9:15:26 AM	UNKNOWN	-45.61	-28.17	0	-2818	23.1581	0.10681	7400.014428	NOT_BREEDING	15	2009-05-10 09:15:26
3704	PF0144	2009	5	10/05/2009	8:42:29 PM	UNKNOWN	-45.84	-28.73	0	-2781	23.22047	0.1005	7465.69881	NOT_BREEDING	15	2009-05-10 20:42:29
3705	PF0144	2009	5	11/05/2009	9:17:15 AM	UNKNOWN	-45.16	-29.07	0	-3526	22.90858	0.105952	7470.156064	NOT_BREEDING	15	2009-05-11 09:17:15
3706	PF0144	2009	5	11/05/2009	8:37:00 PM	UNKNOWN	-47.47	-34.53	0	-4611	19.93446	0.130914	8110.240737	NOT_BREEDING	15	2009-05-11 20:37:00
3707	PF0144	2009	5	12/05/2009	9:35:41 AM	UNKNOWN	-44.83	-37.61	0	-5108	18.61518	-9999	8315.174102	LEAVE_WINT	15	2009-05-12 09:35:41
3708	PF0144	2009	5	12/05/2009	8:15:49 PM	UNKNOWN	-42.32	-37.84	0	-5059	18.41801	0.20321	8250.602805	LEAVE_WINT	15	2009-05-12 20:15:49
3709	PF0144	2009	5	13/05/2009	9:15:40 AM	UNKNOWN	-42.41	-35.59	0	-4901	18.19932	0.248942	8022.984018	LEAVE_WINT	15	2009-05-13 09:15:40
3710	PF0144	2009	5	13/05/2009	8:16:27 PM	UNKNOWN	-41.14	-33.33	0	-4626	19.98752	0.155155	7746.511334	LEAVE_WINT	15	2009-05-13 20:16:27
3711	PF0144	2009	5	14/05/2009	9:05:34 AM	UNKNOWN	-36.93	-35.03	0	-4560	19.33075	0.163006	7790.29555	LEAVE_WINT	15	2009-05-14 09:05:34
3712	PF0144	2009	5	14/05/2009	7:42:43 PM	UNKNOWN	-31.91	-33.7	0	-3102	18.95074	0.095119	7520.175	LEAVE_WINT	15	2009-05-14 19:42:43
3713	PF0144	2009	5	15/05/2009	8:25:26 AM	UNKNOWN	-27.07	-33.17	0	-4787	19.0167	0.12059	7369.953587	LEAVE_WINT	15	2009-05-15 08:25:26
3714	PF0144	2009	5	15/05/2009	7:03:58 PM	UNKNOWN	-22.19	-33.1	0	-4146	18.88693	0.092405	7302.769594	LEAVE_WINT	15	2009-05-15 19:03:58
3715	PF0144	2009	5	16/05/2009	7:46:22 AM	UNKNOWN	-18.42	-31.91	0	-3883	19.40603	0.062668	7148.910507	LEAVE_WINT	15	2009-05-16 07:46:22
3716	PF0144	2009	5	16/05/2009	6:33:49 PM	UNKNOWN	-13.22	-29.46	0	-2354	20.5812	0.069831	6882.357847	LEAVE_WINT	15	2009-05-16 18:33:49
3717	PF0144	2009	5	17/05/2009	7:04:50 AM	UNKNOWN	-10.58	-27.2	0	-3435	22.94586	0.055126	6651.978813	LEAVE_WINT	15	2009-05-17 07:04:50
3718	PF0144	2009	5	17/05/2009	6:12:43 PM	UNKNOWN	-9.98	-30.74	0	-3745	20.06424	0.07204	7049.19404	LEAVE_WINT	15	2009-05-17 18:12:43
3719	PF0144	2009	5	18/05/2009	7:00:01 AM	UNKNOWN	-9.96	-29.97	0	-3759	20.59912	0.067515	6964.346478	LEAVE_WINT	15	2009-05-18 07:00:01
3720	PF0144	2009	5	18/05/2009	6:12:35 PM	UNKNOWN	-9.29	-28.86	0	-4259	21.2774	0.058167	6849.213115	LEAVE_WINT	15	2009-05-18 18:12:35
3721	PF0144	2009	5	19/05/2009	6:54:40 AM	UNKNOWN	-8.01	-28.99	0	-4246	21.16269	0.060257	6879.767228	LEAVE_WINT	15	2009-05-19 06:54:40
3722	PF0144	2009	5	19/05/2009	6:02:26 PM	UNKNOWN	-3.09	-22.51	0	-4911	23.09715	0.064496	6264.994132	LEAVE_WINT	15	2009-05-19 18:02:26
3723	PF0144	2009	5	20/05/2009	6:15:17 AM	UNKNOWN	-3.29	-18.18	0	-4833	23.34452	0.073708	5792.905081	LEAVE_WINT	15	2009-05-20 06:15:17
3724	PF0144	2009	5	20/05/2009	6:04:09 PM	UNKNOWN	-3.44	-18.05	0	-5074	23.15164	0.074729	5775.048507	LEAVE_WINT	15	2009-05-20 18:04:09
3725	PF0144	2009	5	21/05/2009	6:16:27 AM	UNKNOWN	-8.03	-14.24	0	-3789	25.69914	0.061228	5260.088978	LEAVE_WINT	15	2009-05-21 06:16:27
3726	PF0144	2009	5	21/05/2009	6:41:01 PM	UNKNOWN	-7.94	-5.14	0	-4282	27.98566	0.093499	4268.167624	LEAVE_WINT	15	2009-05-21 18:41:01
3727	PF0144	2009	5	22/05/2009	6:15:42 AM	UNKNOWN	-10.12	-3.23	0	-3259	28.55567	0.111334	4015.886384	LEAVE_WINT	15	2009-05-22 06:15:42
3728	PF0144	2009	5	22/05/2009	6:58:35 PM	UNKNOWN	-12	-2.64	0	-2382	28.07098	-9999	3922.506662	LEAVE_WINT	15	2009-05-22 18:58:35
3729	PF0144	2009	5	23/05/2009	6:30:48 AM	UNKNOWN	-15.09	-1.64	0	-3774	28.42231	0.123956	3785.800778	LEAVE_WINT	15	2009-05-23 06:30:48
3730	PF0144	2009	5	23/05/2009	7:23:27 PM	UNKNOWN	-15.09	4.13	0	-4867	29.4469	0.14322	3145.255542	LEAVE_WINT	15	2009-05-23 19:23:27
3731	PF0144	2009	5	24/05/2009	6:30:48 AM	UNKNOWN	-19.5	7.45	0	-4515	26.79687	0.129869	2790.639929	LEAVE_WINT	15	2009-05-24 06:30:48
3732	PF0144	2009	5	24/05/2009	7:58:53 PM	UNKNOWN	-21.33	11.9	0	-4962	23.60837	0.390209	2331.953276	LEAVE_WINT	15	2009-05-24 19:58:53
3733	PF0144	2009	5	25/05/2009	6:45:26 AM	UNKNOWN	-24.12	12.47	0	-4963	23.09715	0.148296	2348.313321	LEAVE_WINT	15	2009-05-25 06:45:26
3734	PF0144	2009	5	25/05/2009	8:21:21 PM	UNKNOWN	-25.4	14.94	0	-4368	22.59812	-9999	2140.461368	LEAVE_WINT	15	2009-05-25 20:21:21
3735	PF0144	2009	5	26/05/2009	6:55:42 AM	UNKNOWN	-28.91	16.3	0	-5123	22.71427	0.068351	2183.943011	LEAVE_WINT	15	2009-05-26 06:55:42
3736	PF0144	2009	5	26/05/2009	8:49:36 PM	UNKNOWN	-28.3	22.38	0	-5556	22.28551	0.079995	1610.907808	LEAVE_WINT	15	2009-05-26 20:49:36
3737	PF0144	2009	5	27/05/2009	6:50:48 AM	UNKNOWN	-29.13	23.05	0	-5677	22.44181	0.07128	1619.415878	LEAVE_WINT	15	2009-05-27 06:50:48
3738	PF0144	2009	5	27/05/2009	8:56:27 PM	UNKNOWN	-27.11	26.79	0	-5379	21.11393	0.077554	1201.210145	LEAVE_WINT	15	2009-05-27 20:56:27
3739	PF0144	2009	5	28/05/2009	6:34:40 AM	UNKNOWN	-24.92	26.52	0	-5261	20.86011	0.066339	1045.988314	LEAVE_WINT	15	2009-05-28 06:34:40
3740	PF0144	2009	5	28/05/2009	8:39:09 PM	UNKNOWN	-21.58	27.96	0	-4811	20.28078	0.074357	696.0768288	LEAVE_WINT	15	2009-05-28 20:39:09
3741	PF0144	2009	5	29/05/2009	6:07:59 AM	UNKNOWN	-19.35	28.34	0	-4358	20.2313	0.089596	529.4918884	LEAVE_WINT	15	2009-05-29 06:07:59
3742	PF0144	2009	5	29/05/2009	8:21:34 PM	UNKNOWN	-16.85	28.7	0	-2996	20.63282	0.09857	413.7797477	LEAVE_WINT	15	2009-05-29 20:21:34
3743	PF0144	2009	5	30/05/2009	5:47:59 AM	UNKNOWN	-16.78	29.73	0	-3916	19.89001	0.069834	299.1999075	LEAVE_WINT	15	2009-05-30 05:47:59
3744	PF0144	2009	5	30/05/2009	8:21:12 PM	UNKNOWN	-15.05	31.58	0	-4370	18.78368	0.06085	162.9198168	LEAVE_WINT	15	2009-05-30 20:21:12
3745	PF0144	2009	5	31/05/2009	5:34:08 AM	UNKNOWN	-15.1	32.22	0	-4402	18.77794	0.081871	130.8403758	LEAVE_WINT	15	2009-05-31 05:34:08
3746	PF0144	2009	5	31/05/2009	8:21:55 PM	UNKNOWN	-15.67	31.72	0	-4411	18.95576	0.101919	107.8428933	LEAVE_WINT	15	2009-05-31 20:21:55
3747	PF0144	2009	6	01/06/2009	5:38:41 AM	UNKNOWN	-16.75	31.79	0	-4326	21.8338	0.083633	73.61792803	BREEDING	15	2009-06-01 05:38:41
3748	PF0144	2009	6	01/06/2009	8:30:49 PM	UNKNOWN	-17.47	32.19	0	-4304	21.41865	0.075673	96.5761528	BREEDING	15	2009-06-01 20:30:49
3749	PF0144	2009	6	02/06/2009	5:44:30 AM	UNKNOWN	-16.72	31.38	0	-4440	21.5893	0.085453	116.7818088	BREEDING	15	2009-06-02 05:44:30
3750	PF0144	2009	6	02/06/2009	8:25:03 PM	UNKNOWN	-15.81	31.57	0	-4408	21.73413	0.083819	112.4542955	BREEDING	15	2009-06-02 20:25:03
3751	PF0144	2009	6	03/06/2009	5:37:16 AM	UNKNOWN	-15.59	31.74	0	-4419	21.78791	0.092712	111.7646977	BREEDING	15	2009-06-03 05:37:16
3752	PF0144	2009	6	03/06/2009	8:23:37 PM	UNKNOWN	-15.26	31.9	0	-4437	21.85746	0.086944	127.5899188	BREEDING	15	2009-06-03 20:23:37
3753	PF0144	2009	6	04/06/2009	5:34:37 AM	UNKNOWN	-16.34	32.38	0	-3193	21.37348	0.101624	13.12365214	BREEDING	15	2009-06-04 05:34:37
3754	PF0144	2009	6	04/06/2009	8:32:35 PM	UNKNOWN	-16.46	33.38	0	-3272	21.03936	0.079084	107.7332098	BREEDING	15	2009-06-04 20:32:35
3755	PF0144	2009	6	05/06/2009	5:35:34 AM	UNKNOWN	-15.88	32.96	0	-3985	21.02502	0.08888	82.6190778	BREEDING	15	2009-06-05 05:35:34
3756	J009104	2008	7	14/07/2008	8:13:37 PM	UNKNOWN	-13.591351	29.42	0	-771	21.54198	0.120675	431.1552702	BREEDING	5	2008-07-14 20:13:37
3757	J009104	2008	7	15/07/2008	5:40:47 AM	UNKNOWN	-15.890134	30.84	0	-4086	22.416	0.057578	183.0373566	BREEDING	5	2008-07-15 05:40:47
3758	J009104	2008	7	17/07/2008	8:10:49 PM	UNKNOWN	-12.766485	29.67	0	-1746	21.02144	0.131287	466.1191992	BREEDING	5	2008-07-17 20:10:49
3759	J009104	2008	7	18/07/2008	5:37:38 AM	UNKNOWN	-15.365268	31.66	0	-4401	22.22743	0.051308	133.7058537	BREEDING	5	2008-07-18 05:37:38
3760	J009104	2008	7	25/07/2008	8:07:32 PM	UNKNOWN	-12.821619	30.32	0	-2142	21.10246	0.119493	417.1629596	BREEDING	5	2008-07-25 20:07:32
3761	J009104	2008	7	26/07/2008	5:42:11 AM	UNKNOWN	-12.950403	30.8	0	-2446	21.30609	0.099505	378.4455886	BREEDING	5	2008-07-26 05:42:11
3762	J009104	2008	7	26/07/2008	8:08:33 PM	UNKNOWN	-13.539186	30.22	0	-2399	21.48462	0.09761	369.9366481	BREEDING	5	2008-07-26 20:08:33
3763	J009104	2008	7	27/07/2008	5:46:56 AM	UNKNOWN	-14.10797	30.49	0	-2862	21.72123	0.093529	309.5912442	BREEDING	5	2008-07-27 05:46:56
3764	J009104	2008	7	27/07/2008	8:13:06 PM	UNKNOWN	-14.996753	30.08	0	-3250	21.82376	0.100919	294.5283139	BREEDING	5	2008-07-27 20:13:06
3765	J009104	2008	7	28/07/2008	5:54:05 AM	UNKNOWN	-15.625537	30.23	0	-3056	22.12777	0.095917	255.3075381	BREEDING	5	2008-07-28 05:54:05
3766	J009104	2008	7	28/07/2008	8:18:06 PM	UNKNOWN	-14.35432	32.58	0	-4347	22.04818	0.071766	199.6255752	BREEDING	5	2008-07-28 20:18:06
3767	J009104	2008	7	29/07/2008	5:43:55 AM	UNKNOWN	-14.893104	33.82	0	-4021	22.33139	0.05944	214.9345279	BREEDING	5	2008-07-29 05:43:55
3768	J009104	2008	7	29/07/2008	8:22:24 PM	UNKNOWN	-16.281888	32.81	0	-3592	22.27905	0.054621	47.94094429	BREEDING	5	2008-07-29 20:22:24
3769	J009104	2008	7	30/07/2008	5:55:01 AM	UNKNOWN	-16.250671	32.39	0	-3872	22.36007	0.063265	21.18218747	BREEDING	5	2008-07-30 05:55:01
3770	J009104	2008	7	30/07/2008	8:22:06 PM	UNKNOWN	-16.839455	31.6	0	-4431	22.46691	0.049464	96.35281027	BREEDING	5	2008-07-30 20:22:06
3771	J009104	2008	7	31/07/2008	5:59:45 AM	UNKNOWN	-19.988238	33.29	0	-4859	23.28931	0.051935	342.1195939	BREEDING	5	2008-07-31 05:59:45
3772	J009104	2008	7	31/07/2008	8:47:13 PM	UNKNOWN	-23.647022	32.66	0	-5428	23.73672	0.047517	672.1875508	BREEDING	5	2008-07-31 20:47:13
3773	J009104	2008	8	01/08/2008	6:28:58 AM	UNKNOWN	-26.885805	32.79	0	-4384	25.12124	0.043945	974.9135506	BREEDING	5	2008-08-01 06:28:58
3774	J009104	2008	8	01/08/2008	9:13:06 PM	UNKNOWN	-29.174589	33.96	0	-3330	25.65756	0.043947	1192.477728	BREEDING	5	2008-08-01 21:13:06
3775	J009104	2008	8	02/08/2008	6:47:15 AM	UNKNOWN	-31.273372	34.22	0	-3226	26.25195	0.066988	1387.250652	BREEDING	5	2008-08-02 06:47:15
3776	J009104	2008	8	02/08/2008	9:29:46 PM	UNKNOWN	-32.182156	35.62	0	-2687	25.61597	0.061015	1487.935879	BREEDING	5	2008-08-02 21:29:46
3777	J009104	2008	8	03/08/2008	6:54:31 AM	UNKNOWN	-33.82094	36.36	0	-2378	25.85473	0.062089	1647.183257	BREEDING	5	2008-08-03 06:54:31
3778	J009104	2008	8	03/08/2008	9:42:44 PM	UNKNOWN	-31.829723	40.27	0	-2195	23.58256	0.088446	1624.472725	BREEDING	5	2008-08-03 21:42:44
3779	J009104	2008	8	04/08/2008	6:38:39 AM	UNKNOWN	-27.938507	39.81	0	-2006	23.10145	0.074799	1315.077169	BREEDING	5	2008-08-04 06:38:39
3780	J009104	2008	8	04/08/2008	9:11:26 PM	UNKNOWN	-22.89729	40.96	0	-4051	21.90765	0.09926	1108.095931	BREEDING	5	2008-08-04 21:11:26
3781	J009104	2008	8	05/08/2008	5:58:21 AM	UNKNOWN	-17.606074	41.25	0	-5155	20.71958	0.122897	987.1890727	BREEDING	5	2008-08-05 05:58:21
3782	J009104	2008	8	05/08/2008	8:28:56 PM	UNKNOWN	-16.024857	37.22	0	-4516	22.45544	0.073189	535.9220792	BREEDING	5	2008-08-05 20:28:56
3783	J009104	2008	8	06/08/2008	5:45:41 AM	UNKNOWN	-15.123641	37.96	0	-4673	21.93561	0.080181	628.6332369	BREEDING	5	2008-08-06 05:45:41
3784	J009104	2008	8	06/08/2008	8:21:32 PM	UNKNOWN	-16.362425	35.36	0	-2822	23.03477	0.060195	327.8667995	BREEDING	5	2008-08-06 20:21:32
3785	J009104	2008	8	07/08/2008	5:55:36 AM	UNKNOWN	-15.191208	34.44	0	-3866	22.86914	0.043027	254.983489	BREEDING	5	2008-08-07 05:55:36
3786	J009104	2008	8	10/08/2008	7:56:56 PM	UNKNOWN	-14.657559	27.78	0	-2396	20.97555	0.317209	543.2643542	BREEDING	5	2008-08-10 19:56:56
3787	J009104	2008	8	11/08/2008	6:05:36 AM	UNKNOWN	-14.186342	27.35	0	-2053	19.95239	1.517625	603.8454771	BREEDING	5	2008-08-11 06:05:36
3788	J009104	2008	8	11/08/2008	7:52:53 PM	UNKNOWN	-14.765126	25.46	0	-5	18.19789	0.922285	789.8449717	BREEDING	5	2008-08-11 19:52:53
3789	J009104	2008	8	12/08/2008	6:10:14 AM	UNKNOWN	-16.713909	26.89	0	-3624	22.2052	-9999	613.7474021	BREEDING	5	2008-08-12 06:10:14
3790	J009104	2008	8	12/08/2008	8:08:06 PM	UNKNOWN	-18.492693	27.09	0	-3800	22.93224	0.092045	622.2607564	BREEDING	5	2008-08-12 20:08:06
3791	J009104	2008	8	13/08/2008	6:24:31 AM	UNKNOWN	-19.071477	26.58	0	-3641	22.9853	0.068313	694.6307204	BREEDING	5	2008-08-13 06:24:31
3792	J009104	2008	8	13/08/2008	8:12:24 PM	UNKNOWN	-20.95026	24.1	0	-4306	23.47142	-9999	1021.56505	BREEDING	5	2008-08-13 20:12:24
3793	J009104	2008	8	14/08/2008	6:39:31 AM	UNKNOWN	-22.219044	24	0	-4703	23.58686	0.117043	1090.061341	BREEDING	5	2008-08-14 06:39:31
3794	J009104	2008	8	14/08/2008	8:22:15 PM	UNKNOWN	-24.077827	22.76	0	-5093	24.11673	0.222381	1306.670589	BREEDING	5	2008-08-14 20:22:15
3795	J009104	2008	8	15/08/2008	6:54:23 AM	UNKNOWN	-27.456611	24.46	0	-5553	24.41715	-9999	1388.135229	BREEDING	5	2008-08-15 06:54:23
3796	J009104	2008	8	15/08/2008	8:48:56 PM	UNKNOWN	-28.565394	28.64	0	-4235	25.19868	0.044855	1229.626691	BREEDING	5	2008-08-15 20:48:56
3797	J009104	2008	8	16/08/2008	7:03:16 AM	UNKNOWN	-27.854178	27.66	0	-5183	24.75485	0.045348	1214.078384	BREEDING	5	2008-08-16 07:03:16
3798	J009104	2008	8	16/08/2008	8:42:49 PM	UNKNOWN	-30.122961	21.59	0	-4764	24.38345	0.04876	1805.241567	BREEDING	5	2008-08-16 20:42:49
