CONT_ID	DATEGMT	Month	Year	MAIN_tracking_Year	LON	LAT	COLONY	stage	UNIQUE_ID	timestamps
959	05/04/2010 13:03	4	2010	2010	-14.94	28.48	SEL	BREEDING	4	2010-04-05 13:03:00
960	06/04/2010 01:04	4	2010	2010	-15.35	31.2	SEL	BREEDING	4	2010-04-06 01:04:00
961	06/04/2010 13:04	4	2010	2010	-15.39	29.33	SEL	BREEDING	4	2010-04-06 13:04:00
962	07/04/2010 01:07	4	2010	2010	-16.05	26.78	SEL	BREEDING	4	2010-04-07 01:07:00
963	07/04/2010 13:06	4	2010	2010	-15.96	24.19	SEL	BREEDING	4	2010-04-07 13:06:00
964	08/04/2010 01:03	4	2010	2010	-15.12	25.75	SEL	BREEDING	4	2010-04-08 01:03:00
965	08/04/2010 13:03	4	2010	2010	-15.28	28.42	SEL	BREEDING	4	2010-04-08 13:03:00
966	09/04/2010 01:07	4	2010	2010	-16.19	26.06	SEL	BREEDING	4	2010-04-09 01:07:00
967	09/04/2010 13:07	4	2010	2010	-16.22	23.01	SEL	BREEDING	4	2010-04-09 13:07:00
968	10/04/2010 01:05	4	2010	2010	-15.76	23.87	SEL	BREEDING	4	2010-04-10 01:05:00
969	10/04/2010 13:05	4	2010	2010	-15.79	24.68	SEL	BREEDING	4	2010-04-10 13:05:00
970	11/04/2010 01:00	4	2010	2010	-14.7	27.19	SEL	BREEDING	4	2010-04-11 01:00:00
971	11/04/2010 13:01	4	2010	2010	-14.86	29.47	SEL	BREEDING	4	2010-04-11 13:01:00
972	12/04/2010 00:58	4	2010	2010	-14.26	30.55	SEL	BREEDING	4	2010-04-12 00:58:00
973	12/04/2010 12:58	4	2010	2010	-14.3	31.09	SEL	BREEDING	4	2010-04-12 12:58:00
974	13/04/2010 00:59	4	2010	2010	-14.45	30.15	SEL	BREEDING	4	2010-04-13 00:59:00
975	13/04/2010 12:54	4	2010	2010	-13.36	27.22	SEL	BREEDING	4	2010-04-13 12:54:00
976	14/04/2010 00:54	4	2010	2010	-17.875	24.8225	SEL	BREEDING	4	2010-04-14 00:54:00
977	14/04/2010 12:53	4	2010	2010	-17.23	24.855	SEL	BREEDING	4	2010-04-14 12:53:00
978	15/04/2010 00:48	4	2010	2010	-16.01	27.555	SEL	BREEDING	4	2010-04-15 00:48:00
979	15/04/2010 12:52	4	2010	2010	-13.11	29.95	SEL	BREEDING	4	2010-04-15 12:52:00
980	16/04/2010 00:51	4	2010	2010	-12.89	33	SEL	BREEDING	4	2010-04-16 00:51:00
981	16/04/2010 12:50	4	2010	2010	-12.67	31.77	SEL	BREEDING	4	2010-04-16 12:50:00
982	17/04/2010 00:48	4	2010	2010	-12.07	32.61	SEL	BREEDING	4	2010-04-17 00:48:00
983	17/04/2010 12:45	4	2010	2010	-11.35	32.23	SEL	BREEDING	4	2010-04-17 12:45:00
984	18/04/2010 00:47	4	2010	2010	-11.88	29.38	SEL	BREEDING	4	2010-04-18 00:47:00
985	18/04/2010 12:51	4	2010	2010	-12.91	29.86	SEL	BREEDING	4	2010-04-18 12:51:00
986	19/04/2010 01:03	4	2010	2010	-15.93	25.17	SEL	BREEDING	4	2010-04-19 01:03:00
987	19/04/2010 13:08	4	2010	2010	-17.21	22.07	SEL	BREEDING	4	2010-04-19 13:08:00
988	20/04/2010 00:59	4	2010	2010	-15.11	28.41	SEL	BREEDING	4	2010-04-20 00:59:00
989	20/04/2010 12:59	4	2010	2010	-15.14	31.22	SEL	BREEDING	4	2010-04-20 12:59:00
990	21/04/2010 00:57	4	2010	2010	-14.67	31.63	SEL	BREEDING	4	2010-04-21 00:57:00
991	21/04/2010 12:57	4	2010	2010	-14.69	32.02	SEL	BREEDING	4	2010-04-21 12:57:00
992	22/04/2010 00:57	4	2010	2010	-14.72	31.69	SEL	BREEDING	4	2010-04-22 00:57:00
993	22/04/2010 12:52	4	2010	2010	-13.49	29.92	SEL	BREEDING	4	2010-04-22 12:52:00
994	23/04/2010 00:47	4	2010	2010	-12.26	29.61	SEL	BREEDING	4	2010-04-23 00:47:00
995	23/04/2010 12:47	4	2010	2010	-12.16	30.39	SEL	BREEDING	4	2010-04-23 12:47:00
996	24/04/2010 00:51	4	2010	2010	-13.31	28.27	SEL	BREEDING	4	2010-04-24 00:51:00
997	24/04/2010 12:52	4	2010	2010	-13.46	26.86	SEL	BREEDING	4	2010-04-24 12:52:00
998	25/04/2010 00:47	4	2010	2010	-12.36	28.43	SEL	BREEDING	4	2010-04-25 00:47:00
999	25/04/2010 12:48	4	2010	2010	-12.5	29.91	SEL	BREEDING	4	2010-04-25 12:48:00
1000	26/04/2010 00:45	4	2010	2010	-11.65	31.31	SEL	BREEDING	4	2010-04-26 00:45:00
1001	26/04/2010 12:49	4	2010	2010	-12.92	32.93	SEL	BREEDING	4	2010-04-26 12:49:00
1002	27/04/2010 00:59	4	2010	2010	-15.31	31.06	SEL	BREEDING	4	2010-04-27 00:59:00
1003	27/04/2010 12:58	4	2010	2010	-15.21	27.78	SEL	BREEDING	4	2010-04-27 12:58:00
1004	28/04/2010 00:56	4	2010	2010	-14.6	28.55	SEL	BREEDING	4	2010-04-28 00:56:00
1005	28/04/2010 12:57	4	2010	2010	-14.87	28.95	SEL	BREEDING	4	2010-04-28 12:57:00
1006	29/04/2010 00:58	4	2010	2010	-15.14	28.7	SEL	BREEDING	4	2010-04-29 00:58:00
1007	29/04/2010 12:57	4	2010	2010	-14.91	28.45	SEL	BREEDING	4	2010-04-29 12:57:00
1008	30/04/2010 00:58	4	2010	2010	-15.3	27.22	SEL	BREEDING	4	2010-04-30 00:58:00
1009	30/04/2010 12:59	4	2010	2010	-15.44	26.65	SEL	BREEDING	4	2010-04-30 12:59:00
1010	01/05/2010 00:56	5	2010	2010	-14.71	27.73	SEL	BREEDING	4	2010-05-01 00:56:00
1011	01/05/2010 12:56	5	2010	2010	-14.6	27.82	SEL	BREEDING	4	2010-05-01 12:56:00
1012	02/05/2010 00:57	5	2010	2010	-15.11	26.95	SEL	BREEDING	4	2010-05-02 00:57:00
1013	02/05/2010 12:57	5	2010	2010	-15.12	26.09	SEL	BREEDING	4	2010-05-02 12:57:00
1014	03/05/2010 00:56	5	2010	2010	-14.89	26.52	SEL	BREEDING	4	2010-05-03 00:56:00
1015	03/05/2010 12:53	5	2010	2010	-14.03	25.34	SEL	BREEDING	4	2010-05-03 12:53:00
1016	04/05/2010 00:49	5	2010	2010	-17.645	24.7125	SEL	BREEDING	4	2010-05-04 00:49:00
1017	04/05/2010 12:51	5	2010	2010	-13.67	27.13	SEL	BREEDING	4	2010-05-04 12:51:00
1018	05/05/2010 00:51	5	2010	2010	-13.69	27.53	SEL	BREEDING	4	2010-05-05 00:51:00
1019	05/05/2010 12:47	5	2010	2010	-16.76	26.625	SEL	BREEDING	4	2010-05-05 12:47:00
1020	06/05/2010 00:52	5	2010	2010	-17.89	23.595	SEL	BREEDING	4	2010-05-06 00:52:00
1021	06/05/2010 13:02	5	2010	2010	-16.34	24.18	SEL	BREEDING	4	2010-05-06 13:02:00
1022	07/05/2010 00:56	5	2010	2010	-14.85	29.31	SEL	BREEDING	4	2010-05-07 00:56:00
1023	07/05/2010 12:51	5	2010	2010	-13.61	29.66	SEL	BREEDING	4	2010-05-07 12:51:00
1024	08/05/2010 00:52	5	2010	2010	-13.99	27.51	SEL	BREEDING	4	2010-05-08 00:52:00
1025	08/05/2010 12:52	5	2010	2010	-14	26.75	SEL	BREEDING	4	2010-05-08 12:52:00
1026	09/05/2010 00:47	5	2010	2010	-12.75	28.26	SEL	BREEDING	4	2010-05-09 00:47:00
1027	09/05/2010 12:52	5	2010	2010	-14.01	30.22	SEL	BREEDING	4	2010-05-09 12:52:00
1028	10/05/2010 00:52	5	2010	2010	-14.02	31.56	SEL	BREEDING	4	2010-05-10 00:52:00
1029	10/05/2010 12:56	5	2010	2010	-14.77	31.86	SEL	BREEDING	4	2010-05-10 12:56:00
1030	11/05/2010 01:01	5	2010	2010	-16.02	31.18	SEL	BREEDING	4	2010-05-11 01:01:00
1031	11/05/2010 12:54	5	2010	2010	-14.28	28.44	SEL	BREEDING	4	2010-05-11 12:54:00
1032	12/05/2010 00:45	5	2010	2010	-12.03	28.79	SEL	BREEDING	4	2010-05-12 00:45:00
1033	12/05/2010 12:39	5	2010	2010	-10.66	29.39	SEL	BREEDING	4	2010-05-12 12:39:00
1034	13/05/2010 00:39	5	2010	2010	-14.59	28.455	SEL	BREEDING	4	2010-05-13 00:39:00
1035	13/05/2010 12:39	5	2010	2010	-14.72	28.545	SEL	BREEDING	4	2010-05-13 12:39:00
1036	14/05/2010 00:39	5	2010	2010	-14.6	28.645	SEL	BREEDING	4	2010-05-14 00:39:00
1037	14/05/2010 12:43	5	2010	2010	-11.54	28.98	SEL	BREEDING	4	2010-05-14 12:43:00
1038	15/05/2010 00:41	5	2010	2010	-11.04	30.29	SEL	BREEDING	4	2010-05-15 00:41:00
1039	15/05/2010 12:40	5	2010	2010	-10.78	30.61	SEL	BREEDING	4	2010-05-15 12:40:00
1040	16/05/2010 00:43	5	2010	2010	-11.66	28.76	SEL	BREEDING	4	2010-05-16 00:43:00
1041	16/05/2010 12:44	5	2010	2010	-11.91	28.12	SEL	BREEDING	4	2010-05-16 12:44:00
1042	17/05/2010 00:44	5	2010	2010	-11.78	28.71	SEL	BREEDING	4	2010-05-17 00:44:00
1043	17/05/2010 12:39	5	2010	2010	-14.71	28.345	SEL	BREEDING	4	2010-05-17 12:39:00
1044	18/05/2010 00:38	5	2010	2010	-14.45	27.205	SEL	BREEDING	4	2010-05-18 00:38:00
1045	18/05/2010 12:52	5	2010	2010	-13.89	29.47	SEL	BREEDING	4	2010-05-18 12:52:00
1046	19/05/2010 00:58	5	2010	2010	-15.51	31.38	SEL	BREEDING	4	2010-05-19 00:58:00
1047	19/05/2010 12:56	5	2010	2010	-14.88	29.19	SEL	BREEDING	4	2010-05-19 12:56:00
1048	20/05/2010 00:53	5	2010	2010	-14	29.75	SEL	BREEDING	4	2010-05-20 00:53:00
1049	20/05/2010 12:54	5	2010	2010	-14.24	30.07	SEL	BREEDING	4	2010-05-20 12:54:00
1050	21/05/2010 00:55	5	2010	2010	-14.48	29.94	SEL	BREEDING	4	2010-05-21 00:55:00
1051	21/05/2010 12:56	5	2010	2010	-14.97	30.26	SEL	BREEDING	4	2010-05-21 12:56:00
1052	22/05/2010 00:57	5	2010	2010	-15.22	30.13	SEL	BREEDING	4	2010-05-22 00:57:00
1053	22/05/2010 12:48	5	2010	2010	-12.96	28.19	SEL	BREEDING	4	2010-05-22 12:48:00
1054	23/05/2010 00:54	5	2010	2010	-18.38	24.475	SEL	BREEDING	4	2010-05-23 00:54:00
1055	23/05/2010 12:54	5	2010	2010	-18.37	23.345	SEL	BREEDING	4	2010-05-23 12:54:00
1056	24/05/2010 00:48	5	2010	2010	-16.99	25.015	SEL	BREEDING	4	2010-05-24 00:48:00
1057	24/05/2010 12:50	5	2010	2010	-13.41	25.85	SEL	BREEDING	4	2010-05-24 12:50:00
1058	25/05/2010 00:45	5	2010	2010	-11.9	28.08	SEL	BREEDING	4	2010-05-25 00:45:00
1059	25/05/2010 12:43	5	2010	2010	-11.39	28.42	SEL	BREEDING	4	2010-05-25 12:43:00
1060	26/05/2010 00:43	5	2010	2010	-11.38	27.86	SEL	BREEDING	4	2010-05-26 00:43:00
1061	26/05/2010 12:43	5	2010	2010	-11.36	27.76	SEL	BREEDING	4	2010-05-26 12:43:00
1062	27/05/2010 00:39	5	2010	2010	-14.41	29.065	SEL	BREEDING	4	2010-05-27 00:39:00
1063	27/05/2010 12:39	5	2010	2010	-10.34	29.32	SEL	BREEDING	4	2010-05-27 12:39:00
1064	28/05/2010 00:39	5	2010	2010	-10.45	29	SEL	BREEDING	4	2010-05-28 00:39:00
1065	28/05/2010 12:37	5	2010	2010	-14.12	29.205	SEL	BREEDING	4	2010-05-28 12:37:00
1066	29/05/2010 00:37	5	2010	2010	-13.97	28.895	SEL	BREEDING	4	2010-05-29 00:37:00
1067	29/05/2010 12:42	5	2010	2010	-11.02	28.93	SEL	BREEDING	4	2010-05-29 12:42:00
1068	30/05/2010 00:40	5	2010	2010	-10.63	30.31	SEL	BREEDING	4	2010-05-30 00:40:00
1069	30/05/2010 12:37	5	2010	2010	-9.86	30.22	SEL	BREEDING	4	2010-05-30 12:37:00
1070	31/05/2010 00:44	5	2010	2010	-11.47	27.81	SEL	BREEDING	4	2010-05-31 00:44:00
1071	31/05/2010 12:44	5	2010	2010	-15.64	27.145	SEL	BREEDING	4	2010-05-31 12:44:00
1072	01/06/2010 00:41	6	2010	2010	-14.87	27.945	SEL	NON-BREEDING	4	2010-06-01 00:41:00
1073	01/06/2010 12:40	6	2010	2010	-14.6	28.295	SEL	NON-BREEDING	4	2010-06-01 12:40:00
1074	02/06/2010 00:43	6	2010	2010	-15.33	26.915	SEL	NON-BREEDING	4	2010-06-02 00:43:00
1075	02/06/2010 12:43	6	2010	2010	-15.31	26.395	SEL	NON-BREEDING	4	2010-06-02 12:43:00
1076	03/06/2010 00:43	6	2010	2010	-15.29	26.325	SEL	NON-BREEDING	4	2010-06-03 00:43:00
1077	03/06/2010 12:46	6	2010	2010	-16.02	26.705	SEL	NON-BREEDING	4	2010-06-03 12:46:00
1078	04/06/2010 00:46	6	2010	2010	-16.12	27.295	SEL	NON-BREEDING	4	2010-06-04 00:46:00
1079	04/06/2010 12:40	6	2010	2010	-14.35	25.915	SEL	NON-BREEDING	4	2010-06-04 12:40:00
1080	05/06/2010 00:39	6	2010	2010	-18.315	24.3225	SEL	NON-BREEDING	4	2010-06-05 00:39:00
1081	05/06/2010 12:43	6	2010	2010	-15.225	24.6675	SEL	NON-BREEDING	4	2010-06-05 12:43:00
1082	06/06/2010 00:38	6	2010	2010	-14.04	27.045	SEL	NON-BREEDING	4	2010-06-06 00:38:00
1083	06/06/2010 12:34	6	2010	2010	-12.89	27.205	SEL	NON-BREEDING	4	2010-06-06 12:34:00
1084	07/06/2010 00:39	6	2010	2010	-13.99	24.735	SEL	NON-BREEDING	4	2010-06-07 00:39:00
1085	07/06/2010 12:47	6	2010	2010	-16.22	25.575	SEL	NON-BREEDING	4	2010-06-07 12:47:00
1086	08/06/2010 00:42	6	2010	2010	-14.69	29.325	SEL	NON-BREEDING	4	2010-06-08 00:42:00
1087	08/06/2010 12:38	6	2010	2010	-9.74	28.96	SEL	NON-BREEDING	4	2010-06-08 12:38:00
1088	09/06/2010 00:54	6	2010	2010	-17.77	24.765	SEL	NON-BREEDING	4	2010-06-09 00:54:00
1089	09/06/2010 12:54	6	2010	2010	-17.62	21.265	SEL	NON-BREEDING	4	2010-06-09 12:54:00
1090	10/06/2010 00:46	6	2010	2010	-15.85	23.095	SEL	NON-BREEDING	4	2010-06-10 00:46:00
1091	10/06/2010 12:43	6	2010	2010	-14.95	23.745	SEL	NON-BREEDING	4	2010-06-10 12:43:00
1092	11/06/2010 00:33	6	2010	2010	-17.025	25.0575	SEL	NON-BREEDING	4	2010-06-11 00:33:00
1093	11/06/2010 12:36	6	2010	2010	-9.09	27.06	SEL	NON-BREEDING	4	2010-06-11 12:36:00
1094	12/06/2010 00:43	6	2010	2010	-14.87	26.695	SEL	NON-BREEDING	4	2010-06-12 00:43:00
1095	12/06/2010 12:45	6	2010	2010	-15.22	25.595	SEL	NON-BREEDING	4	2010-06-12 12:45:00
1096	13/06/2010 00:42	6	2010	2010	-14.57	26.635	SEL	NON-BREEDING	4	2010-06-13 00:42:00
1097	13/06/2010 12:43	6	2010	2010	-14.79	27.025	SEL	NON-BREEDING	4	2010-06-13 12:43:00
1098	14/06/2010 00:45	6	2010	2010	-15.27	26.995	SEL	NON-BREEDING	4	2010-06-14 00:45:00
1099	14/06/2010 12:46	6	2010	2010	-15.62	26.755	SEL	NON-BREEDING	4	2010-06-14 12:46:00
1100	15/06/2010 00:49	6	2010	2010	-16.34	26.315	SEL	NON-BREEDING	4	2010-06-15 00:49:00
1101	15/06/2010 12:45	6	2010	2010	-15.735	24.2725	SEL	NON-BREEDING	4	2010-06-15 12:45:00
1102	16/06/2010 00:40	6	2010	2010	-13.79	25.415	SEL	NON-BREEDING	4	2010-06-16 00:40:00
1103	16/06/2010 12:36	6	2010	2010	-17.365	24.9675	SEL	NON-BREEDING	4	2010-06-16 12:36:00
1104	17/06/2010 00:40	6	2010	2010	-17.965	23.4625	SEL	NON-BREEDING	4	2010-06-17 00:40:00
1105	17/06/2010 12:45	6	2010	2010	-17.515	23.86375	SEL	NON-BREEDING	4	2010-06-17 12:45:00
1106	18/06/2010 00:41	6	2010	2010	-14.05	25.565	SEL	NON-BREEDING	4	2010-06-18 00:41:00
1107	18/06/2010 12:36	6	2010	2010	-17.255	24.9075	SEL	NON-BREEDING	4	2010-06-18 12:36:00
1108	19/06/2010 00:38	6	2010	2010	-17.355	23.4125	SEL	NON-BREEDING	4	2010-06-19 00:38:00
1109	19/06/2010 12:48	6	2010	2010	-15.72	24.675	SEL	NON-BREEDING	4	2010-06-19 12:48:00
1110	20/06/2010 00:39	6	2010	2010	-13.44	29.215	SEL	NON-BREEDING	4	2010-06-20 00:39:00
1111	20/06/2010 12:37	6	2010	2010	-8.86	29.86	SEL	NON-BREEDING	4	2010-06-20 12:37:00
1112	21/06/2010 00:46	6	2010	2010	-11.08	27.5	SEL	NON-BREEDING	4	2010-06-21 00:46:00
1113	21/06/2010 12:42	6	2010	2010	-13.99	25.735	SEL	NON-BREEDING	4	2010-06-21 12:42:00
1114	22/06/2010 00:40	6	2010	2010	-13.46	24.875	SEL	NON-BREEDING	4	2010-06-22 00:40:00
1115	22/06/2010 12:30	6	2010	2010	-15.165	23.8425	SEL	NON-BREEDING	4	2010-06-22 12:30:00
1116	23/06/2010 00:47	6	2010	2010	-17.715	16.68375	SEL	NON-BREEDING	4	2010-06-23 00:47:00
1117	23/06/2010 13:00	6	2010	2010	-18.5	15.705	SEL	NON-BREEDING	4	2010-06-23 13:00:00
1118	24/06/2010 00:44	6	2010	2010	-18.585	23.4125	SEL	NON-BREEDING	4	2010-06-24 00:44:00
1119	24/06/2010 12:32	6	2010	2010	-15.555	24.3125	SEL	NON-BREEDING	4	2010-06-24 12:32:00
1120	25/06/2010 00:37	6	2010	2010	-16.655	19.9625	SEL	NON-BREEDING	4	2010-06-25 00:37:00
1121	25/06/2010 12:42	6	2010	2010	-18.005	20.2125	SEL	NON-BREEDING	4	2010-06-25 12:42:00
1122	26/06/2010 00:36	6	2010	2010	-16.475	23.0125	SEL	NON-BREEDING	4	2010-06-26 00:36:00
1123	26/06/2010 12:33	6	2010	2010	-15.695	23.9225	SEL	NON-BREEDING	4	2010-06-26 12:33:00
1124	27/06/2010 00:39	6	2010	2010	-17.175	21.6725	SEL	NON-BREEDING	4	2010-06-27 00:39:00
1125	27/06/2010 12:47	6	2010	2010	-17.605	22.34375	SEL	NON-BREEDING	4	2010-06-27 12:47:00
1126	28/06/2010 00:43	6	2010	2010	-13.89	25.465	SEL	NON-BREEDING	4	2010-06-28 00:43:00
1127	28/06/2010 12:21	6	2010	2010	-12.595	22.6525	SEL	NON-BREEDING	4	2010-06-28 12:21:00
1128	29/06/2010 00:33	6	2010	2010	-15.445	13.0225	SEL	NON-BREEDING	4	2010-06-29 00:33:00
1129	29/06/2010 12:40	6	2010	2010	-17.295	12.2425	SEL	NON-BREEDING	4	2010-06-29 12:40:00
1130	30/06/2010 00:30	6	2010	2010	-14.775	17.4525	SEL	NON-BREEDING	4	2010-06-30 00:30:00
1131	30/06/2010 12:33	6	2010	2010	-17.81	20.65125	SEL	NON-BREEDING	4	2010-06-30 12:33:00
1132	01/07/2010 00:34	7	2010	2010	-15.595	20.2025	SEL	NON-BREEDING	4	2010-07-01 00:34:00
1133	01/07/2010 12:40	7	2010	2010	-17.195	21.4225	SEL	NON-BREEDING	4	2010-07-01 12:40:00
1134	02/07/2010 00:48	7	2010	2010	-17.505	21.40375	SEL	NON-BREEDING	4	2010-07-02 00:48:00
1135	02/07/2010 12:42	7	2010	2010	-17.645	18.0925	SEL	NON-BREEDING	4	2010-07-02 12:42:00
1136	03/07/2010 00:39	7	2010	2010	-16.755	17.3625	SEL	NON-BREEDING	4	2010-07-03 00:39:00
1137	03/07/2010 12:42	7	2010	2010	-17.475	18.9025	SEL	NON-BREEDING	4	2010-07-03 12:42:00
1138	04/07/2010 00:46	7	2010	2010	-18.585	18.6925	SEL	NON-BREEDING	4	2010-07-04 00:46:00
1139	04/07/2010 12:40	7	2010	2010	-16.935	16.4425	SEL	NON-BREEDING	4	2010-07-04 12:40:00
1140	05/07/2010 00:39	7	2010	2010	-16.785	14.6425	SEL	NON-BREEDING	4	2010-07-05 00:39:00
1141	05/07/2010 12:34	7	2010	2010	-15.635	13.8725	SEL	NON-BREEDING	4	2010-07-05 12:34:00
1142	06/07/2010 00:28	7	2010	2010	-13.995	14.1725	SEL	NON-BREEDING	4	2010-07-06 00:28:00
1143	06/07/2010 12:32	7	2010	2010	-17.41	17.32125	SEL	NON-BREEDING	4	2010-07-06 12:32:00
1144	07/07/2010 00:28	7	2010	2010	-13.955	18.9325	SEL	NON-BREEDING	4	2010-07-07 00:28:00
1145	07/07/2010 12:43	7	2010	2010	-17.685	22.8825	SEL	NON-BREEDING	4	2010-07-07 12:43:00
1146	08/07/2010 00:40	7	2010	2010	-12.68	28.025	SEL	NON-BREEDING	4	2010-07-08 00:40:00
1147	08/07/2010 12:38	7	2010	2010	-12.41	28.515	SEL	NON-BREEDING	4	2010-07-08 12:38:00
1148	09/07/2010 00:45	7	2010	2010	-13.89	26.425	SEL	NON-BREEDING	4	2010-07-09 00:45:00
1149	09/07/2010 12:42	7	2010	2010	-17.855	24.4875	SEL	NON-BREEDING	4	2010-07-09 12:42:00
1150	10/07/2010 00:49	7	2010	2010	-17.415	23.11375	SEL	NON-BREEDING	4	2010-07-10 00:49:00
1151	10/07/2010 12:51	7	2010	2010	-15.59	21.975	SEL	NON-BREEDING	4	2010-07-10 12:51:00
1152	11/07/2010 00:43	7	2010	2010	-17.555	24.7125	SEL	NON-BREEDING	4	2010-07-11 00:43:00
1153	11/07/2010 12:45	7	2010	2010	-14.05	27.215	SEL	NON-BREEDING	4	2010-07-11 12:45:00
1154	12/07/2010 00:42	7	2010	2010	-13.16	28.815	SEL	NON-BREEDING	4	2010-07-12 00:42:00
1155	12/07/2010 12:39	7	2010	2010	-12.4	28.895	SEL	NON-BREEDING	4	2010-07-12 12:39:00
1156	13/07/2010 00:38	7	2010	2010	-12.13	28.545	SEL	NON-BREEDING	4	2010-07-13 00:38:00
1157	13/07/2010 12:37	7	2010	2010	-11.99	28.415	SEL	NON-BREEDING	4	2010-07-13 12:37:00
1158	14/07/2010 00:42	7	2010	2010	-13.1	27.395	SEL	NON-BREEDING	4	2010-07-14 00:42:00
1159	14/07/2010 12:39	7	2010	2010	-16.815	25.4675	SEL	NON-BREEDING	4	2010-07-14 12:39:00
1160	15/07/2010 00:44	7	2010	2010	-17.675	23.4125	SEL	NON-BREEDING	4	2010-07-15 00:44:00
1161	15/07/2010 12:49	7	2010	2010	-14.94	23.685	SEL	NON-BREEDING	4	2010-07-15 12:49:00
1162	16/07/2010 00:43	7	2010	2010	-13.3	26.855	SEL	NON-BREEDING	4	2010-07-16 00:43:00
1163	16/07/2010 12:45	7	2010	2010	-13.79	28.745	SEL	NON-BREEDING	4	2010-07-16 12:45:00
1164	17/07/2010 00:57	7	2010	2010	-17.445	24.9325	SEL	NON-BREEDING	4	2010-07-17 00:57:00
1165	17/07/2010 12:49	7	2010	2010	-17.325	22.49375	SEL	NON-BREEDING	4	2010-07-17 12:49:00
1166	18/07/2010 00:40	7	2010	2010	-16.485	22.6725	SEL	NON-BREEDING	4	2010-07-18 00:40:00
1167	18/07/2010 12:37	7	2010	2010	-15.855	24.0225	SEL	NON-BREEDING	4	2010-07-18 12:37:00
1168	19/07/2010 00:35	7	2010	2010	-15.465	23.8725	SEL	NON-BREEDING	4	2010-07-19 00:35:00
1169	19/07/2010 12:34	7	2010	2010	-15.085	24.2225	SEL	NON-BREEDING	4	2010-07-19 12:34:00
1170	20/07/2010 00:44	7	2010	2010	-17.455	20.9425	SEL	NON-BREEDING	4	2010-07-20 00:44:00
1171	20/07/2010 12:46	7	2010	2010	-18.065	19.6825	SEL	NON-BREEDING	4	2010-07-20 12:46:00
1172	21/07/2010 00:49	7	2010	2010	-18.815	19.2125	SEL	NON-BREEDING	4	2010-07-21 00:49:00
1173	21/07/2010 12:45	7	2010	2010	-17.935	17.8925	SEL	NON-BREEDING	4	2010-07-21 12:45:00
1174	22/07/2010 00:53	7	2010	2010	-15.57	14.395	SEL	NON-BREEDING	4	2010-07-22 00:53:00
1175	22/07/2010 12:56	7	2010	2010	-16.44	13.555	SEL	NON-BREEDING	4	2010-07-22 12:56:00
1176	23/07/2010 00:47	7	2010	2010	-18.415	17.5825	SEL	NON-BREEDING	4	2010-07-23 00:47:00
1177	23/07/2010 12:50	7	2010	2010	-17.365	21.23375	SEL	NON-BREEDING	4	2010-07-23 12:50:00
1178	24/07/2010 00:47	7	2010	2010	-18.285	22.5725	SEL	NON-BREEDING	4	2010-07-24 00:47:00
1179	24/07/2010 12:37	7	2010	2010	-15.655	20.7425	SEL	NON-BREEDING	4	2010-07-24 12:37:00
1180	25/07/2010 00:34	7	2010	2010	-17.34	19.02125	SEL	NON-BREEDING	4	2010-07-25 00:34:00
1181	25/07/2010 12:29	7	2010	2010	-13.905	18.0525	SEL	NON-BREEDING	4	2010-07-25 12:29:00
1182	26/07/2010 00:35	7	2010	2010	-17.84	15.57125	SEL	NON-BREEDING	4	2010-07-26 00:35:00
1183	26/07/2010 12:47	7	2010	2010	-18.275	16.7325	SEL	NON-BREEDING	4	2010-07-26 12:47:00
1184	27/07/2010 00:37	7	2010	2010	-15.775	23.8325	SEL	NON-BREEDING	4	2010-07-27 00:37:00
1185	27/07/2010 12:44	7	2010	2010	-13.3	27.355	SEL	NON-BREEDING	4	2010-07-27 12:44:00
1186	28/07/2010 00:52	7	2010	2010	-15.43	27.245	SEL	NON-BREEDING	4	2010-07-28 00:52:00
1187	28/07/2010 12:45	7	2010	2010	-17.905	23.9525	SEL	NON-BREEDING	4	2010-07-28 12:45:00
1188	29/07/2010 00:41	7	2010	2010	-16.785	23.2425	SEL	NON-BREEDING	4	2010-07-29 00:41:00
1189	29/07/2010 12:38	7	2010	2010	-15.915	23.6625	SEL	NON-BREEDING	4	2010-07-29 12:38:00
1190	30/07/2010 00:35	7	2010	2010	-15.165	23.7925	SEL	NON-BREEDING	4	2010-07-30 00:35:00
1191	30/07/2010 12:34	7	2010	2010	-15.045	24.2225	SEL	NON-BREEDING	4	2010-07-30 12:34:00
1192	31/07/2010 00:37	7	2010	2010	-15.805	23.2125	SEL	NON-BREEDING	4	2010-07-31 00:37:00
1193	31/07/2010 12:43	7	2010	2010	-17.185	24.2325	SEL	NON-BREEDING	4	2010-07-31 12:43:00
1194	01/08/2010 00:49	8	2010	2010	-14.84	23.745	SEL	NON-BREEDING	4	2010-08-01 00:49:00
1195	01/08/2010 12:41	8	2010	2010	-16.705	19.6625	SEL	NON-BREEDING	4	2010-08-01 12:41:00
1196	02/08/2010 00:39	8	2010	2010	-16.205	17.1825	SEL	NON-BREEDING	4	2010-08-02 00:39:00
1197	02/08/2010 12:47	8	2010	2010	-18.465	20.5725	SEL	NON-BREEDING	4	2010-08-02 12:47:00
1198	03/08/2010 00:44	8	2010	2010	-14.045	24.3125	SEL	NON-BREEDING	4	2010-08-03 00:44:00
1199	03/08/2010 12:45	8	2010	2010	-13.63	26.295	SEL	NON-BREEDING	4	2010-08-03 12:45:00
